split,method,macro_f1,macro_f1_std,samples_f1,samples_f1_std,hamming_loss,hamming_loss_std,mAP,mAP_std,predicted_labels_per_item,predicted_labels_per_item_std
validation,model_threshold_0.5,0.33180210963204204,0.01677360488329318,0.4664677163785103,0.018607821600491885,0.1417124434636994,0.010614600177968234,0.33979498280026993,0.0017465596930416126,2.530478739220934,0.41611769301935936
