epoch,seed,train_loss,val_loss,macro_f1,samples_f1,hamming_loss,mAP
1,42,0.03604669728369083,0.033898459459978166,0.04691568349956068,0.22576851733854408,0.12451288792901075,0.1775423275240797
2,42,0.03372203693604035,0.03378869542298734,0.06982976227196004,0.2492021012984438,0.12446593736795154,0.1963703208418436
3,42,0.033263697898339994,0.03279285839394094,0.08140551082056782,0.2841687552213868,0.12099159584957041,0.2105132884557851
4,42,0.03301997312878117,0.03375487851708409,0.05540475919476012,0.13966342409696558,0.12531104746701724,0.21946299875164443
5,42,0.03276217106446512,0.032577110137075954,0.07888560239767622,0.24266811095535448,0.1199586835062679,0.24654637843111185
6,42,0.032624592789351786,0.032735002877641,0.05749719467885852,0.1998513232233125,0.12174280482651768,0.2366520555256035
7,42,0.032418537132572596,0.031907864104388124,0.09096105345846943,0.2714993698936607,0.11897272172402461,0.25102510551332824
8,42,0.03219925513058698,0.03166447399744064,0.08697455861773143,0.26574557863585513,0.1179398093807221,0.25716580512732756
9,42,0.03202872678963577,0.03453186728611894,0.07392288816214876,0.2611663339138807,0.12718906990938542,0.23093900300316533
10,42,0.031929815648044806,0.032361943557207125,0.08199761882604285,0.2699510074621582,0.11953612845673506,0.24892197943072905
11,42,0.03164188836784292,0.03248590123935218,0.08508514084036281,0.2341489316511618,0.11939527677355745,0.23726293413424432
12,42,0.03158461283886155,0.032919799920626776,0.11447469614366843,0.283916712685669,0.12056904080003757,0.24709546539425978
13,42,0.03125566526818212,0.03203605571022319,0.09044240539957149,0.2513834020078444,0.11770505657542607,0.25283442503230613
14,42,0.030962752136928475,0.031689797371067606,0.09266023073539359,0.28021395296149976,0.11775200713648529,0.25937694632469466
15,42,0.030554793858679194,0.0340946628201178,0.06919076071610926,0.23509409116010363,0.12563970139443167,0.2556282957137766
16,42,0.030079658408883735,0.03294473847940923,0.10105534002893043,0.2701103040086091,0.12343302502464905,0.2573950571423335
17,42,0.0293181240419295,0.033311801032893475,0.10947751568384075,0.2778584880279795,0.12221231043710973,0.25593482194471356
18,42,0.028668908615476708,0.033020127009696774,0.11487322007382463,0.3120258272800645,0.12085074416639278,0.2493187476979141
19,42,0.0276784789421482,0.03295704122569602,0.12548555694375318,0.3362389023405972,0.12174280482651768,0.25218277918800724
20,42,0.02667915366966004,0.034408596502974245,0.12788668246422755,0.3144818260340116,0.12559275083337246,0.2515436493215566
21,42,0.02527418036329516,0.033928695311778154,0.14037960388462514,0.3320065700975603,0.1249823935396028,0.24908271128526718
22,42,0.023995661480250178,0.03516737211837926,0.13820737797337257,0.3120052957251887,0.12850368561904316,0.25094148712592984
23,42,0.022593847718732397,0.035128548957347655,0.15971546426436636,0.3569637370261813,0.12930184515704962,0.25159370243015416
24,42,0.021174100247305646,0.03664653496044114,0.16068797536106041,0.3303760814465542,0.13413775294614771,0.24461872860032371
25,42,0.01985984733890739,0.03574446339848103,0.17012034558326103,0.3500920380046161,0.1310859664772994,0.24726131068049448
26,42,0.01845610400948179,0.03583115763982208,0.16250788417631637,0.32359094963912094,0.13117986759941783,0.24315372482452421
27,42,0.017368139420650866,0.03589863099829094,0.1600942298437451,0.30793084405930077,0.13169632377106907,0.24292433663843857
28,42,0.016089015920536586,0.03617802771418144,0.16847413711754047,0.33495674213783044,0.13146157096577304,0.23199438655162777
29,42,0.01503619605310796,0.03725232163994149,0.19356238724665198,0.3627149537943472,0.13657918212122636,0.24109928900276625
30,42,0.014206392861269701,0.03713376944374549,0.17754707924948965,0.3197053367882984,0.13484201136203577,0.24241402229549927
31,42,0.01329976358977385,0.03703743419431343,0.1648716966866682,0.3356675587273268,0.13470115967885815,0.2421367608298541
32,42,0.012411741754028685,0.03811058981292594,0.1758756383948285,0.2867734307520213,0.13991267195642987,0.23514972497423856
33,42,0.011474864936589802,0.038238014637041476,0.1912651887906428,0.3645331871023218,0.13949011690689703,0.2395608054887009
34,42,0.010745700897100556,0.03645843526981538,0.1638296243830827,0.31988316966015445,0.13179022489318748,0.2434245505778271
