split,method,macro_f1,macro_f1_std,samples_f1,samples_f1_std,hamming_loss,hamming_loss_std,mAP,mAP_std,predicted_labels_per_item,predicted_labels_per_item_std
validation,model_threshold_0.5,0.09570866497003554,0.02454437559274017,0.2735083943380107,0.04749619523895826,0.1186597179836299,0.0009180405575261698,0.2610620217335737,0.0035275452835303416,0.7026464466250371,0.21252459856769992
