epoch,seed,train_loss,val_loss,macro_f1,samples_f1,hamming_loss,mAP
1,43,0.023279384823125682,0.022076023480024964,0.027839027706071717,0.06926284638149044,0.12625005868820133,0.18427650608909138
2,43,0.0219962447045723,0.021574860420426972,0.05805033185325772,0.15140180960876767,0.122963519414057,0.19648753965760904
3,43,0.021642472464173276,0.023030033914985454,0.06422110640045317,0.2124428302394404,0.13028780693929293,0.18924522972568103
4,43,0.02147261208748663,0.021658047189625326,0.07263981985911268,0.2210207722696572,0.12427813512371473,0.2116072929685647
5,43,0.021333696613036468,0.021568858048925967,0.05847005361679408,0.19061920337567081,0.12329217334147143,0.2098216758369408
6,43,0.021233361357679732,0.02164798695843311,0.07001930498387406,0.2571117058182178,0.12357387670782666,0.20211587736088407
7,43,0.02109043019247385,0.02188701686066352,0.07552030482710843,0.2409293006527618,0.12573360251655008,0.22093372584587312
8,43,0.021017035304713133,0.021094725951618855,0.07958565404548236,0.28333333333333327,0.12103854641062961,0.23527496855192923
9,43,0.020928642088775058,0.02111000648760349,0.07268013548399617,0.26699871146793536,0.12089769472745199,0.22764800033400123
10,43,0.020829181142040725,0.021164855437085735,0.0714385658234957,0.2709662574515384,0.12122634865486642,0.23247389123673975
11,43,0.02079026896763995,0.021068135268128844,0.08964358502683449,0.28676847485946505,0.11944222733461665,0.23812764429653524
12,43,0.02071456476714118,0.020978736859828526,0.07128753698506733,0.22467255709896206,0.1200525846283863,0.2377683640644429
13,43,0.020656690069072826,0.020817249282250757,0.08223978307552421,0.28168089715814965,0.11873796891872858,0.2372962157989125
14,43,0.02046184466445341,0.020764770772205093,0.08250065327674605,0.219061070755986,0.11925442509037983,0.24790488805204705
15,43,0.020389828932231076,0.020615650322637208,0.0874683324001408,0.2690801863415601,0.1179398093807221,0.24729722966804704
16,43,0.020258761660192873,0.020788294890435224,0.08087788334584617,0.24940812483185365,0.11878491947978778,0.24360224626999238
17,43,0.020095593649825376,0.02079644224155332,0.09533011999276741,0.3033820426773147,0.11836236443025494,0.24707356087370833
18,43,0.019916606283001872,0.021064632563094918,0.09325652930721576,0.2547392492530761,0.1199117329452087,0.24357606185401579
19,43,0.01976022826613952,0.02091962551194626,0.09015962731581365,0.2411579796950002,0.11925442509037983,0.2537657591088099
20,43,0.019439182011852497,0.020959016764794048,0.11044255038458062,0.30447800291689675,0.11916052396826142,0.25019804287056
21,43,0.019186780202717496,0.021208637326716524,0.09384936600413436,0.2706540362204947,0.12089769472745199,0.251166317560302
22,43,0.018854415180398456,0.021662612449806468,0.0972832539983068,0.28807258258640955,0.12305742053617541,0.24845687736844996
23,43,0.01834994059131323,0.020973571573685686,0.11765977906992331,0.2720657576143749,0.11934832621249825,0.25806852934706315
24,43,0.017739590613631662,0.021042158006358953,0.1175621362863206,0.2680628123982272,0.11948917789567585,0.2517584481970937
25,43,0.0171214735466707,0.02125220819078153,0.12225002356338355,0.28166673746513177,0.12108549697168881,0.2586847199915414
26,43,0.016586811120264285,0.021903338447465736,0.13948205322467366,0.33323987935941546,0.12451288792901075,0.24707580347541924
27,43,0.015941632077250946,0.02156815033349525,0.13251664350458436,0.30658425725330274,0.12286961829193858,0.2495155804365112
28,43,0.015340892352439123,0.021637469531767182,0.13990549246676032,0.3177753706299647,0.12174280482651768,0.2555409759876608
29,43,0.01467541833453407,0.02169068516743013,0.12389256875203639,0.30896662560355687,0.12319827221935302,0.24809047999269526
30,43,0.014005090320661483,0.0223652704583147,0.14627247138580082,0.33539569262138397,0.12657871261561576,0.24702155902003126
31,43,0.013467306617231086,0.022424023762930196,0.15943312050190897,0.3354721549636804,0.12761162495891826,0.24505618905103937
32,43,0.0126733756457279,0.022862888872623444,0.15517990559366546,0.3426576842723141,0.12925489459599043,0.240214090242881
33,43,0.012036908448821328,0.024205685364718846,0.16596065898512666,0.3221238123557481,0.1392084135405418,0.2341383544286686
34,43,0.011629469788989825,0.023481739837805892,0.1609304817719799,0.3221747872506124,0.13333959340814122,0.24195207808482064
35,43,0.011117469057198699,0.02434681387191155,0.16139851837824068,0.33137221585036036,0.13887975961312737,0.23738297689341933
36,43,0.010757404682015926,0.02447524517575191,0.16262137808821076,0.32233427688378624,0.13963096859007465,0.23763305392714199
37,43,0.01030071893746637,0.022778174222632244,0.15077049803533152,0.31460289140931424,0.12775247664209588,0.24057326467926637
38,43,0.00986015431857843,0.02255670424720254,0.15613629398641252,0.31725712586551125,0.12737687215362223,0.24231382212731994
39,43,0.009482951439165126,0.022640148428643418,0.16390719811423585,0.3423304022768786,0.1282219822526879,0.24465345471979258
40,43,0.009205892807263888,0.022759389454610215,0.15075352531467762,0.28728884357787116,0.12930184515704962,0.24273211390746202
41,43,0.008804412607751987,0.023538892309411523,0.16922444608687726,0.33723033830081106,0.13338654396920044,0.24311135699249128
42,43,0.008480336044207873,0.022515348666393258,0.16475814393579355,0.33676789559929615,0.127095168787267,0.24709416502350007
43,43,0.008191025775093142,0.02355067454025907,0.16988381594406926,0.34334352831230625,0.13362129677449647,0.2469971409026551
