split,method,macro_f1,macro_f1_std,samples_f1,samples_f1_std,hamming_loss,hamming_loss_std,mAP,mAP_std,predicted_labels_per_item,predicted_labels_per_item_std
validation,model_threshold_0.5,0.1877637736201814,0.0029743644325516093,0.3735983083886741,0.01013250321741106,0.11108502746607822,0.0004527748138876425,0.36113870565675105,0.005940910509408629,0.976211715730003,0.02634726996137804
