split,method,macro_f1,macro_f1_std,samples_f1,samples_f1_std,hamming_loss,hamming_loss_std,mAP,mAP_std,predicted_labels_per_item,predicted_labels_per_item_std
validation,model_threshold_0.5,0.4220455211304211,0.009311460706519274,0.5504427528067136,0.0038413645909927776,0.1374086420332723,0.0016969450948897142,0.43920473611981264,0.005842984896170909,3.1825750817722267,0.10533243359651191
