split,method,macro_f1,macro_f1_std,samples_f1,samples_f1_std,hamming_loss,hamming_loss_std,mAP,mAP_std,predicted_labels_per_item,predicted_labels_per_item_std
validation,model_threshold_0.5,0.09773763715044925,0.021140637243301567,0.2802913592833307,0.012445889632664634,0.1191918243423009,0.00042601867345309306,0.2555775608509134,0.005606961353946431,0.7175141242937854,0.0736711056450399
