epoch,seed,train_loss,val_loss,macro_f1,samples_f1,hamming_loss,mAP
1,44,0.018320484347021763,0.01703082882266668,0.03495705196682032,0.0996856548150036,0.1251232452227804,0.17138143747517146
2,44,0.017077469579818073,0.016476281500694797,0.06694212004145342,0.2399282103563995,0.12230621155922813,0.21530816067810968
3,44,0.016769568781779456,0.01730494647985532,0.06294357468963012,0.23691431969754892,0.12751772383679985,0.2181072494363697
4,44,0.016680686004177873,0.016583232754088746,0.06982713923337465,0.24824844597369128,0.1220245081928729,0.20924942474708624
5,44,0.01656654357254685,0.01672311854464842,0.06482214629289296,0.2582905002619543,0.12258791492558337,0.21219348835478172
6,44,0.01650247575674217,0.01696573565718215,0.05799357355304557,0.26021621851238264,0.12465373961218837,0.22045156895921328
7,44,0.016462908333016252,0.016480091238106925,0.08054317245897318,0.24735426135961375,0.12103854641062961,0.2234942209980232
8,44,0.01638402700494067,0.01632297625407962,0.08220198520426955,0.2547774804242244,0.11944222733461665,0.21371665637043494
9,44,0.01634455743611052,0.016800154861225602,0.07184260547380546,0.26445421463262675,0.12366777782994506,0.2074344611847641
10,44,0.016263976388708534,0.01638727578318725,0.07878213941245761,0.2510067541735695,0.12047513967791915,0.22752806998430977
11,44,0.016181146372906116,0.016176165891586936,0.07678374941256715,0.2557155600866573,0.11906662284614301,0.24236352177689385
12,44,0.01614115432701673,0.016333398832063074,0.07449539745832276,0.2508283420415445,0.11986478238414949,0.2342607901871192
13,44,0.016071842838317054,0.01650879839825694,0.06838200524034437,0.25529926511193235,0.12132024977698483,0.23854811268069667
14,44,0.016011898310918874,0.016250116395017167,0.08336163536136555,0.2650319301077553,0.11911357340720222,0.2360613231019955
15,44,0.015883685276078648,0.01693415208275195,0.06893038208827683,0.2376329241182051,0.12437203624583314,0.21360636771583827
16,44,0.015793392554081895,0.016118470968198392,0.07994230503836931,0.2214200756127607,0.11906662284614301,0.2480058882708368
17,44,0.01572034405322929,0.01648325816355147,0.07854330830607592,0.22713209577616356,0.12141415089910325,0.24445808574360842
18,44,0.015566682988070504,0.016196186658423678,0.08486107756667567,0.25000283193860356,0.11930137565143903,0.2551263641532017
19,44,0.015394940145918471,0.016161108655351596,0.09300186074170856,0.29552341305240504,0.11892577116296539,0.23788720797020413
20,44,0.015321895328765338,0.0161467942622732,0.08824301876077832,0.2827513699502994,0.11845626555237335,0.25116444995321546
21,44,0.015182120456523836,0.016246961678954026,0.08934005544159247,0.2679544907466406,0.11892577116296539,0.2476514874278149
22,44,0.014997008783465998,0.01636645959210013,0.0898331126025621,0.24635175509394955,0.11972393070097187,0.24373181073428474
23,44,0.014779938382395106,0.01614074896186936,0.10131725667730028,0.30327796893363357,0.11808066106389971,0.24215220925459374
24,44,0.014620438678839137,0.01741640674852559,0.0922558213665481,0.28146000594707105,0.12686041598197098,0.2313013558987691
25,44,0.014343297832272303,0.016811740829756384,0.10067371334448967,0.2790302026252071,0.12291656885299779,0.24750890636475575
26,44,0.014205175970779894,0.01676784424870595,0.12854474657509374,0.30838678617447574,0.12286961829193858,0.248402504441383
27,44,0.013901236487027024,0.016845084700224975,0.1337237780366658,0.311224388655254,0.12324522278041222,0.24069032495109002
28,44,0.01358049770425583,0.016487215533453795,0.12568490987670064,0.3135232148167028,0.1199586835062679,0.25145920871613336
29,44,0.013252561345785454,0.016444751231812348,0.1338946951964947,0.32145618282995625,0.12019343631156393,0.24753554514648232
30,44,0.012873028679926062,0.016261114206341205,0.12158436048828748,0.2942334650184784,0.11901967228508381,0.2568725579911906
31,44,0.01259927766744255,0.016555369440316624,0.12858033943646252,0.3182320207297905,0.12056904080003757,0.25400259638242795
32,44,0.01224223619834981,0.01668641499237861,0.1407314982511443,0.3210200642850063,0.1209446452885112,0.2504038197834334
33,44,0.011847799034880497,0.01698415350072571,0.1549569353495034,0.33492205088993665,0.12352692614676745,0.24857297474320927
34,44,0.011678535710515735,0.01718782917343007,0.14399319126051177,0.29255554139586254,0.12540494858913565,0.24148585018285193
35,44,0.01125961157549545,0.017080341242287012,0.15131804527665543,0.3428875861971313,0.12568665195549086,0.2525561010202036
36,44,0.010936127801109561,0.017967824805046065,0.15347876100923008,0.34121957435962785,0.13141462040471383,0.24812436273168517
37,44,0.010619502338775537,0.017343840821846375,0.13790376802370166,0.30223864746612294,0.12578055307760927,0.2413025866226209
38,44,0.010316002807772603,0.016974448644282773,0.13672343794466002,0.2983022528071591,0.12437203624583314,0.24945832461697387
39,44,0.009968905552470573,0.01736208966814387,0.14021943790033142,0.32382793141044697,0.1269073665430302,0.24060813520112156
40,44,0.009767127447695362,0.01718969734171264,0.14218116470913134,0.3054698894127975,0.12554580027231324,0.24040630081275013
41,44,0.009506225855342077,0.017559606324379515,0.1525589675177118,0.3498994661795732,0.1280341800084511,0.24660978708499304
42,44,0.009203346390528772,0.01757523192327061,0.15823883320601242,0.3406815060249494,0.12855063618010235,0.2512235254280335
43,44,0.0089315874084075,0.018104728803131645,0.1686336120173789,0.32559364512977357,0.13230668106483873,0.24398793868250343
44,44,0.008684470468920576,0.018183315099681414,0.15795912227165054,0.304469507101086,0.13272923611437157,0.23391405379325936
45,44,0.008449813994341221,0.018384234913285027,0.15903293888784362,0.31815343443354144,0.134888961923095,0.23950469433735064
46,44,0.008202568847337522,0.01805108401136777,0.15900360232989544,0.32934808773345786,0.1310859664772994,0.23788658109033703
47,44,0.008020066383024525,0.01776894249095117,0.1568196401594266,0.31635090551236844,0.13042865862247055,0.24504851249500076
48,44,0.007782950680430505,0.018354889141673172,0.16862246730138464,0.32327235654621916,0.13390300014085169,0.24206908699581273
49,44,0.00761927453809562,0.018232761466016628,0.16690454529978838,0.3402995804869132,0.13258838443119395,0.24112740003977956
50,44,0.007382251776233307,0.01778611434286296,0.1658803947374145,0.3305001718471834,0.1300530541339969,0.2403851732727083
