epoch,seed,train_loss,val_loss,macro_f1,samples_f1,hamming_loss,mAP
1,44,0.023478544885212588,0.022057740378337284,0.00843639152526124,0.02670234909307166,0.12568665195549086,0.17113974724927614
2,44,0.021993715644624733,0.02155778743991301,0.056790268387262956,0.24860243829913764,0.12333912390253063,0.22358569419548194
3,44,0.02161017088312063,0.021593769244603767,0.05508474330690124,0.18714795463234354,0.12423118456265553,0.21666559270572747
4,44,0.02145090046095119,0.021506833442612273,0.060928715394034196,0.22151211361737677,0.12333912390253063,0.20406819411615393
5,44,0.02140287172801662,0.021698466215505332,0.05401597004448207,0.17546903983121645,0.12385558007418189,0.1936884148057474
6,44,0.021313909808271723,0.021056501467335873,0.08065920546579793,0.2340306982144627,0.12061599136109677,0.22391135503437032
7,44,0.02118769742442825,0.020817325773659717,0.07020167991735167,0.22927658128371778,0.11939527677355745,0.24328676475369468
8,44,0.02115583563246564,0.020886653075518086,0.06761463105747384,0.2182511363153647,0.1199117329452087,0.24392212994703782
9,44,0.021066599541419755,0.021610488478729067,0.07117520717234793,0.23721450518952744,0.12319827221935302,0.20851547157547765
10,44,0.020927178732609127,0.021103106346064437,0.07822604271983101,0.24630856803024506,0.12117939809380722,0.24107943594461015
11,44,0.020801773524803748,0.021061219911387624,0.07465735028730186,0.269160188607111,0.1200525846283863,0.2475605330146171
12,44,0.020744223843029305,0.020978975595771786,0.0797264111372065,0.26720261104739246,0.11986478238414949,0.2449031729345883
13,44,0.02074510081492026,0.020733079423564657,0.07628079392785275,0.2490782039845376,0.11869101835766938,0.25929044661928635
14,44,0.02055977331801951,0.020913310857434874,0.0894159716511867,0.2765267688996502,0.11958307901779426,0.24269363743898198
15,44,0.020509183600227177,0.020841155844232954,0.08352543523462708,0.26185237104059583,0.11906662284614301,0.23281260765414438
16,44,0.02037794970286216,0.020765930304534726,0.07817892896869537,0.24413009925944804,0.11897272172402461,0.24383137794413842
17,44,0.020272675798922044,0.02168100930411405,0.08116978566536157,0.23088512241054612,0.12357387670782666,0.22634689202108918
18,44,0.020122104411845136,0.021014610182470663,0.09777847311527571,0.2841177803265225,0.11972393070097187,0.24130995750256462
19,44,0.019922834555799906,0.02108548225853243,0.08889352620161754,0.28553870552086424,0.12042818911685994,0.24038237986889305
20,44,0.019745006866189962,0.02129936377774595,0.08733477423272844,0.26219149568837347,0.12150805202122165,0.24692444518543502
21,44,0.019478661747352147,0.021205886390914246,0.0977869383542354,0.2793381759483454,0.12075684304427438,0.2526726583971508
22,44,0.01923425203511375,0.02097902680605145,0.10662925127503667,0.26803307704288964,0.11878491947978778,0.2540318467774261
23,44,0.018922840282187884,0.021400312795889474,0.12392468602530045,0.31137943729379947,0.1219775576318137,0.2451206607676031
24,44,0.018645463996088848,0.021137108604268342,0.08749932459609093,0.22720997408776178,0.12033428799474154,0.2505207358080593
25,44,0.018112682489216814,0.021474694346312856,0.11155118073740247,0.2763051697039208,0.12216535987605052,0.2455627452273125
26,44,0.01776520087354262,0.020894821645171913,0.1019148413929529,0.26353171063251346,0.11883187004084698,0.2547296973474625
27,44,0.01735269933322604,0.0211953651326161,0.13199131361791852,0.32274754683318463,0.12028733743368233,0.2369293950142124
28,44,0.016752881540196194,0.021372300870949195,0.14801395921781596,0.32657349588660917,0.12164890370439926,0.25296392385937283
29,44,0.01634293741094167,0.022782262423001794,0.1339994319234945,0.30315477960437814,0.12953659796234565,0.2499048851503256
30,44,0.015889439831238392,0.02152480501731414,0.1402025596687651,0.3188323917137476,0.12258791492558337,0.24883907826893287
31,44,0.015344371521017594,0.021771261289077717,0.128706166820163,0.28698087025473284,0.12333912390253063,0.2429786851162748
32,44,0.014870009772363912,0.022817477517421494,0.1530212748837963,0.31730456083712105,0.13089816423306258,0.2421377216261056
33,44,0.014330147853853368,0.022148755348281708,0.14474784200745405,0.3031901788369228,0.12625005868820133,0.2496360551223428
