split,method,macro_f1,macro_f1_std,samples_f1,samples_f1_std,hamming_loss,hamming_loss_std,mAP,mAP_std,predicted_labels_per_item,predicted_labels_per_item_std
validation,model_threshold_0.5,0.26439868458282917,0.002382140846382861,0.4314873813535723,0.007222557017730058,0.10850274660782196,0.0005291059519031221,0.39270503473680574,0.001632937785299949,1.2804044008325899,0.016839244882269115
