epoch,seed,train_loss,val_loss,macro_f1,samples_f1,hamming_loss,mAP
1,42,0.018391867751247105,0.017306819004833326,0.049870055761492164,0.2446462200699489,0.12676651485985257,0.16232169715463757
2,42,0.017181304173952264,0.01674895952592781,0.046843630816170864,0.15570777225549748,0.12362082726888586,0.18381285171979933
3,42,0.017064221086249002,0.017123773797057124,0.05573280579714994,0.2718937173442079,0.12554580027231324,0.1808243268159469
4,42,0.0169344220299636,0.016742257298328428,0.07254935890140894,0.2276645002336349,0.12362082726888586,0.20969257578688472
5,42,0.016753825770067798,0.0175799304115969,0.05911228380049828,0.2201839344123019,0.1290201417906944,0.20995500739320952
6,42,0.01664858802935102,0.01669857381983435,0.03974279010791479,0.1917165795845546,0.12310437109723461,0.21193290093733003
7,42,0.016544519966569905,0.016287852658571994,0.07419022326459786,0.2412556815768234,0.1199586835062679,0.22746909036927992
8,42,0.01647117201301673,0.016280318822223198,0.07583272882158144,0.214478994095408,0.11977088126203109,0.23448771921908035
9,42,0.01642372318034734,0.016149486445827636,0.08804873898656954,0.26284638149044925,0.11859711723555097,0.2299307946502779
10,42,0.0163933595535767,0.016740048319154505,0.08141123054398447,0.2530188465514068,0.12329217334147143,0.2199793614446915
11,42,0.01628756351944484,0.016124822137865712,0.08050090892908195,0.24315874431842313,0.1179867599417813,0.2352927449769912
12,42,0.016245901905498468,0.0162141251375269,0.08147891339260412,0.24864704133214394,0.11930137565143903,0.22334564622463832
13,42,0.016218030278753844,0.016302688251665722,0.088878445351574,0.2714292794132223,0.1200525846283863,0.22877429915371542
14,42,0.016129793758956706,0.01662293320436971,0.04335460722324496,0.20735312858417226,0.1219306070707545,0.22190021618084946
15,42,0.016053565941810063,0.016260636864058892,0.07665489199218425,0.2641349135550741,0.11977088126203109,0.24038549579767798
16,42,0.01603501257506917,0.0160968731258008,0.09342471334496426,0.28565764694221424,0.1178459082586037,0.22856439125449468
17,42,0.015863903764994254,0.016191586685914423,0.08129466459238044,0.27633915296716366,0.11967698013991267,0.26093018737662477
18,42,0.015769506640049367,0.01678972816747762,0.07218619142522381,0.22372881355932203,0.12362082726888586,0.2395602675962787
19,42,0.015657768206415304,0.01630606597337629,0.08617454198109328,0.253888959687354,0.11948917789567585,0.23802462470244537
20,42,0.01557893233378544,0.01647012935491091,0.07698880337590464,0.25718816816051426,0.12117939809380722,0.23329058435876568
21,42,0.015417324851142371,0.016448845501979156,0.08474550983478689,0.22312915056001584,0.12080379360533358,0.22636569437799806
22,42,0.015280496439284827,0.016280906097124348,0.08875967141083198,0.2608328731433102,0.11977088126203109,0.24587639968301753
23,42,0.01505687237501251,0.016451393560665085,0.09199719262445365,0.30005593078742054,0.12061599136109677,0.24522513329287984
24,42,0.01497646088976955,0.016619909671031396,0.08967061632054167,0.2511667587046713,0.12178975538757689,0.23753601753456835
25,42,0.014776950189048349,0.01622519972771539,0.0942961257994499,0.28226569247978706,0.11920747452932062,0.24945928274903234
26,42,0.014490813268204046,0.0163833187721889,0.08804505749728285,0.24047689846084136,0.11967698013991267,0.23801636376217025
27,42,0.014380123536853707,0.016525053039498885,0.08266863232077991,0.23046811945117027,0.12075684304427438,0.2322111694029727
28,42,0.014060848198420996,0.01660865704453385,0.11257248441848312,0.2986541211786528,0.12132024977698483,0.24776094597402903
29,42,0.013694720332253635,0.016610610445863323,0.1166246395688628,0.32273551109411946,0.12225926099816893,0.2512630654992021
30,42,0.013439842860281062,0.017045081151943458,0.13376226526583648,0.31674666893221753,0.12427813512371473,0.24840387300686917
31,42,0.013122947233818173,0.016713936009795722,0.11166139581420427,0.2889766789855996,0.12282266773087938,0.24368259160132977
32,42,0.012703264101468832,0.01700227507568703,0.13044318046551984,0.2821014400407799,0.12479459129536598,0.24276928973181816
33,42,0.012299722836645996,0.017226413832802948,0.11433901317415945,0.25118162638234004,0.1258275036386685,0.2356682603759419
34,42,0.011916586909947636,0.01667685716194462,0.13023837947680644,0.28370077736714666,0.12169585426545847,0.2500745687338567
35,42,0.011587989344578198,0.017872472238011597,0.125371840303559,0.3112095209775852,0.13042865862247055,0.233081199655424
36,42,0.011235903508514515,0.017283745083449462,0.13296644162530108,0.3044652591931807,0.12587445419972768,0.2393435618601282
37,42,0.010920816307944206,0.017469909010549723,0.14022375514269902,0.29830154482250826,0.1279872294473919,0.23822323579164117
