macro_f1,samples_f1,hamming_loss,mAP,predicted_labels_per_item,seed,split,method,run_dir
0.09266023073539359,0.28021395296149976,0.11775200713648529,0.25937685705419394,0.6699375557537912,42,validation,model_threshold_0.5,experiments/sho-huber-prep/outputs_d035/seed_42
0.09342854970083542,0.2670581821786104,0.11920747452932062,0.2667167189616688,0.6458519179304193,43,validation,model_threshold_0.5,experiments/sho-huber-prep/outputs_d035/seed_43
0.10374380363384357,0.3134113532418617,0.11817456218601813,0.2650162403497956,0.8099910793933988,44,validation,model_threshold_0.5,experiments/sho-huber-prep/outputs_d035/seed_44
