split,method,macro_f1,macro_f1_std,samples_f1,samples_f1_std,hamming_loss,hamming_loss_std,mAP,mAP_std,predicted_labels_per_item,predicted_labels_per_item_std
validation,model_threshold_0.5,0.09661086135669085,0.006189242898372852,0.28689449612732393,0.02388778683025261,0.11837801461727467,0.0007487596421682152,0.2637032721218861,0.0038420446875101536,0.7085935176925364,0.08863480482575567
