epoch,seed,train_loss,val_loss,macro_f1,samples_f1,hamming_loss,mAP
1,42,0.028211468043182395,0.025936153158213175,0.03291994204746613,0.16416040100250626,0.12268181604770177,0.18452491931458215
2,42,0.0263339788043131,0.02636211323921538,0.05220653604557862,0.2400513996856548,0.12521714634489883,0.18439125776791337
3,42,0.025911878723727282,0.02569567819228138,0.07574936735977138,0.2639189782365518,0.12225926099816893,0.20320564782908432
4,42,0.0257402843200656,0.025377517162317894,0.05787711498866299,0.1649292723333758,0.1200056340673271,0.2275177792277706
5,42,0.025605852954298427,0.02533727399772241,0.06416284005788737,0.22423219064610678,0.12141415089910325,0.23538656067773567
6,42,0.025437582289410964,0.025404260998108257,0.05333401540937869,0.1634913555074126,0.12066294192215597,0.21933172612596377
7,42,0.025419529322590947,0.02493579874777241,0.0800256655195829,0.2777112272205938,0.11967698013991267,0.23991130390601761
8,42,0.025190905565008116,0.02513265153301762,0.07739358968070577,0.2322295852625915,0.11939527677355745,0.22872570553662944
9,42,0.025082390129057122,0.025280673339311614,0.08390421947780503,0.2511030400860909,0.12024038687262313,0.22981002902901998
10,42,0.025023564043128027,0.024881981286643127,0.08257912504759375,0.247768432380386,0.11883187004084698,0.24798091029570818
11,42,0.024868132086341584,0.024802847154750875,0.09047726304056793,0.2640584512127777,0.1178459082586037,0.23540051091298084
12,42,0.024767678784366844,0.024770380193026974,0.07791606270336399,0.2227305552015632,0.11840931499131414,0.2571609331249025
13,42,0.02464765165426628,0.025149445115097604,0.07637957544792909,0.2649767073049856,0.12024038687262313,0.24641206290953738
14,42,0.024436676025056236,0.02514844294554362,0.07422296114323211,0.2606580009345397,0.11826846330813653,0.23805604998419697
15,42,0.024238226937970852,0.024972071665123996,0.09363860178021997,0.2940748764566784,0.11817456218601813,0.2536998145097722
16,42,0.024033958967194916,0.025588520020778216,0.08048726188707847,0.23517550939495632,0.12174280482651768,0.23311854057807202
17,42,0.023830821435489705,0.02561403657779111,0.10330962645044647,0.2937562833637767,0.12178975538757689,0.2489387609382683
18,42,0.023510737746389992,0.025638461024911675,0.09404657418448273,0.29460940486810244,0.12160195314334006,0.2552667257596475
19,42,0.023156863061131624,0.025829421303149424,0.11572570344889836,0.31118332554550215,0.12249401380346495,0.24993588753609677
20,42,0.022791819017893292,0.025682042559723468,0.10527021531232271,0.27699616272319216,0.12174280482651768,0.24265152872613302
21,42,0.0221709080293743,0.026387875848163142,0.11897061289881954,0.2681605142800504,0.12554580027231324,0.24180279470285973
22,42,0.021686651911663465,0.02572670179842095,0.1168256260166723,0.31746952126077904,0.12108549697168881,0.24804926635402536
23,42,0.021067987366773806,0.0266113504966809,0.14779095597697156,0.3321255115189103,0.12606225644396452,0.24915295235667886
24,42,0.02036476062241211,0.02719252659248838,0.13833386820085822,0.32388032227461305,0.12836283393586553,0.24118148886287186
25,42,0.0198066195622178,0.02691570991429232,0.14758946868746095,0.30951389773869703,0.12643786093243814,0.2445287298176709
26,42,0.019007076052941555,0.02625059496435228,0.12444757921509791,0.27638941987737703,0.12376167895206348,0.24189290925078147
27,42,0.018132438010193947,0.02594662050115913,0.117459074707903,0.29558217577842905,0.12155500258228086,0.2486807364216914
28,42,0.017466289952540417,0.027503500329488416,0.14613362619861256,0.31903983121645924,0.12934879571810884,0.24089467729514846
29,42,0.016528243594623557,0.026436587916911447,0.13221831332705325,0.32022641349135544,0.1239494811963003,0.24803647007927176
30,42,0.015778691161112406,0.02803167392209797,0.16409511892431974,0.3478514596712634,0.13258838443119395,0.23995060584074496
31,42,0.014997999693009289,0.028316057143428833,0.16649301621614016,0.3417045438454894,0.1331517911639044,0.2466625830474692
32,42,0.014317107737393761,0.028286163549767235,0.1525245637369521,0.29069212579471276,0.13324569228602282,0.24486097112787467
