epoch,seed,train_loss,val_loss,macro_f1,samples_f1,hamming_loss,mAP
1,44,0.02815667110409696,0.02566058639466869,0.04126946831364125,0.16808759186100844,0.12240011268134654,0.1866382880550133
2,44,0.0262357901579666,0.025494173476530654,0.08376971619606105,0.27227036517848285,0.12099159584957041,0.20910921882064779
3,44,0.025783225479729676,0.025834042829836083,0.0599230648900293,0.2141455333248375,0.12268181604770177,0.22407045403425668
4,44,0.025688423705575815,0.025056231698813873,0.08603966116824663,0.2654949520694391,0.11925442509037983,0.2279272355584311
5,44,0.025572590381023514,0.025912653827619384,0.05894995821948107,0.233784319555952,0.12277571716982018,0.2042827055370922
6,44,0.025497064299476364,0.02506752023730929,0.08801979554672382,0.27288631182475964,0.11916052396826142,0.23416697914679122
7,44,0.025359587170340873,0.025082312123874913,0.08403222355398347,0.2453230533962024,0.11916052396826142,0.23541362086382953
8,44,0.025233293834737238,0.02509335370819075,0.08582060324004699,0.27236381915240077,0.11855016667449177,0.22892537687415193
9,44,0.025173704334429375,0.026428976553981586,0.06580939898237648,0.2475411693074494,0.1239964317573595,0.2088248000995395
10,44,0.024977421673759027,0.02525265157442078,0.07836228499358244,0.23181470625716832,0.12056904080003757,0.2484699786411546
11,44,0.02487662569394605,0.028394173141186734,0.053114393673084855,0.18763646404145956,0.1342786046293253,0.22762799744966136
12,44,0.02473420971659121,0.025345488992269606,0.08390688074646983,0.2828873030032709,0.12014648575050473,0.22883544371364256
13,44,0.024703237274365325,0.024739797410690604,0.08517904132290748,0.2568943545303938,0.11906662284614301,0.24947460043618663
14,44,0.024480991854272185,0.025253578570208626,0.09136869471139861,0.2795980063152231,0.11916052396826142,0.24619477013810223
15,44,0.024328567156275162,0.025313790766297972,0.09363970428351207,0.2986095181456466,0.12042818911685994,0.23210256671543367
16,44,0.02418326095234866,0.02464019606865271,0.09181342159333901,0.2717648641377455,0.11761115545330766,0.2522278902535897
17,44,0.023911870840512255,0.025083014857851426,0.09321643323366562,0.24386389703071232,0.11887882060190619,0.2520066945943706
18,44,0.02366650088011147,0.025026357487628336,0.08523323975050341,0.25740410347903653,0.11887882060190619,0.2547877045770888
19,44,0.02334279911957562,0.025231262024269372,0.1030995546676448,0.2884832136839273,0.11958307901779426,0.2488449069436017
20,44,0.02295995672273226,0.025673454030882982,0.11300738982899146,0.29368548489868734,0.12132024977698483,0.2475101161888543
21,44,0.022500428005236127,0.025500988690755816,0.10339804327736597,0.27743652917604744,0.12146110146016245,0.25204625818885756
22,44,0.022005582605947656,0.025326746882310836,0.12370977836815228,0.3168443708140407,0.11967698013991267,0.26201179859527346
23,44,0.021544759362965966,0.026179412511126682,0.11308594151351248,0.29047619047619044,0.1240903328794779,0.26266779946605934
24,44,0.020943949022962004,0.025764120854005337,0.11466951733260033,0.28810373391104876,0.12136720033804405,0.26281723281683367
25,44,0.02034151471737035,0.026257580829108007,0.12723233675619472,0.3117314987520161,0.12418423400159632,0.24720804669547236
26,44,0.019688229693460242,0.026207587609431447,0.14306648766849145,0.3341914107302153,0.12376167895206348,0.26034937154910914
27,44,0.019000328761153526,0.025242868985359313,0.11543576136515783,0.31915523271455476,0.11836236443025494,0.2612188767282446
28,44,0.0184551793031758,0.02630338248739436,0.144699750587196,0.3342253939934582,0.12352692614676745,0.25061798438575994
29,44,0.01764549171955285,0.026684215677824006,0.14212413079116584,0.34096965577786276,0.12437203624583314,0.2532519025949723
30,44,0.016894310044449756,0.026915510511565804,0.14008075598312467,0.3050564263766762,0.12653176205455655,0.2423052093997437
31,44,0.0162858303506965,0.02722780500355041,0.152115680847405,0.3144471347861178,0.12826893281374713,0.2402547833848197
32,44,0.015331018845860255,0.028383566945605145,0.140898181155921,0.27538549764241105,0.13451335743462134,0.23756237155642057
33,44,0.014746989398230641,0.027160187113122892,0.15183345158313158,0.3004814295626071,0.12840978449692475,0.25355593565720996
34,44,0.014186410553835726,0.02807017783140041,0.17111491183787658,0.3543618934341503,0.13160242264895067,0.24185913788788152
35,44,0.013596690384646346,0.027585882090371064,0.1596416747429545,0.3159091230902114,0.1309451147941218,0.2439826895163182
36,44,0.012824471318857025,0.02903798556521894,0.17704584817071534,0.3105772906843379,0.13770599558664726,0.23490059550822046
37,44,0.012319889025128625,0.027842747816860837,0.1662476027211267,0.31481528680458204,0.13042865862247055,0.23916234304115266
38,44,0.011799196448466987,0.027598822979550613,0.15948326079891204,0.3154963680387409,0.13075731254988496,0.24161049416843172
39,44,0.011286214185032053,0.027618179119372345,0.16068506926744044,0.3246060065417782,0.12986525188976009,0.23702007814284026
40,44,0.010790054444204927,0.030039378228355583,0.17774477453984813,0.32715784067255965,0.1410394854218508,0.22887099654180404
41,44,0.010225999843966778,0.028012523829711006,0.17368814749375328,0.32785778004332866,0.13028780693929293,0.24255340968971997
42,44,0.009974290359467085,0.028377091340939985,0.16075675093290634,0.32990597963836144,0.13258838443119395,0.23418654055582658
