split,method,macro_f1,macro_f1_std,samples_f1,samples_f1_std,hamming_loss,hamming_loss_std,mAP,mAP_std,predicted_labels_per_item,predicted_labels_per_item_std
validation,model_threshold_0.5,0.27335615823103043,0.030139268344363326,0.43550390700256886,0.014336737146958016,0.11095982596992034,0.0024415796530087666,0.3895178969852074,0.007122442205364609,1.3609872137972048,0.16657983856282974
