macro_f1,samples_f1,hamming_loss,mAP,predicted_labels_per_item,seed,split,method,run_dir
0.23938377279439935,0.4191531087606021,0.11028686792807174,0.3866394461916081,1.1828724353256022,42,validation,model_threshold_0.5,experiments/exp_resnet101_bce/outputs/seed_42
0.2838014590268119,0.44592220149758055,0.10892530165735481,0.39762908414301706,1.3871543264942017,43,validation,model_threshold_0.5,experiments/exp_resnet101_bce/outputs/seed_43
0.2968832428718801,0.441436410749524,0.11366730832433447,0.38428516062099705,1.512934879571811,44,validation,model_threshold_0.5,experiments/exp_resnet101_bce/outputs/seed_44
