macro_f1,samples_f1,hamming_loss,mAP,predicted_labels_per_item,seed,split,method,run_dir
0.35947673586166723,0.4749505006313528,0.21695854265458472,0.34621885564842625,5.031222123104371,42,validation,model_threshold_0.5,experiments/exp_asl/outputs/seed_42
0.34894975280739665,0.47779301807894703,0.19770881262031081,0.3566482796691577,4.528099910793934,43,validation,model_threshold_0.5,experiments/exp_asl/outputs/seed_43
0.34000818546073025,0.48091637770495926,0.21080801915582892,0.3451652843198619,4.982158786797502,44,validation,model_threshold_0.5,experiments/exp_asl/outputs/seed_44
