split,method,macro_f1,macro_f1_std,samples_f1,samples_f1_std,hamming_loss,hamming_loss_std,mAP,mAP_std,predicted_labels_per_item,predicted_labels_per_item_std
validation,model_threshold_0.5,0.34947822470993134,0.009745028249947886,0.4778866321384197,0.002984040048063031,0.20849179147690813,0.009831668708492763,0.3493441398791486,0.006347467738404715,4.847160273565269,0.2774012239721054
