macro_f1,samples_f1,hamming_loss,mAP,predicted_labels_per_item,seed,split,method,run_dir
0.3682617653475134,0.5082971097690098,0.15277712568665194,0.36834391118376025,3.4049955396966993,42,validation,model_threshold_0.5,experiments/sho-swin-asl/outputs/seed_42
0.3679576134216346,0.5122394752635608,0.1521667683928823,0.3693453500141863,3.3452274754683318,43,validation,model_threshold_0.5,experiments/sho-swin-asl/outputs/seed_43
0.3688952079481136,0.5173208444840915,0.15263627400347435,0.36475104930370683,3.334522747546833,44,validation,model_threshold_0.5,experiments/sho-swin-asl/outputs/seed_44
