split,method,macro_f1,macro_f1_std,samples_f1,samples_f1_std,hamming_loss,hamming_loss_std,mAP,mAP_std,predicted_labels_per_item,predicted_labels_per_item_std
validation,model_threshold_0.5,0.08975280183591543,0.02417294680893619,0.25814205948015045,0.012240116761093904,0.11922312471634038,0.0004818631334285055,0.2580517758405954,0.0012474107459819193,0.6598275349390424,0.06212056631017351
